"country","department","municipality","COD","scale","year","bronchial_emphysema","acute_resp","bronchitis","chagas","conduct_cardiac","pharyngitis","cerebral_infarction","laryngitis","cutaneous_leishmaniasis","pneumonia","rickettsia","tonsillitis","tracheitis","malaria_p_falciparum","malaria_p_vivax"
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2009,0,0,11,0,0,176,0,0,0,1,0,285,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2010,0,1,120,0,0,132,0,0,0,6,0,260,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2011,0,3,179,0,0,313,0,0,0,24,0,240,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2012,0,1,70,0,1,260,0,2,0,4,0,181,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2013,0,1,25,0,0,363,0,0,0,2,0,178,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2014,1,0,28,0,1,462,0,0,0,16,0,218,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2015,0,1,14,0,3,454,0,0,0,1,0,319,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2016,0,1,4,0,0,745,0,0,0,1,0,410,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2017,0,0,13,0,0,852,0,0,0,2,0,353,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2018,1,0,38,0,1,876,0,0,0,1,0,404,0,0,0
"Peru","LA LIBERTAD","BULDIBUYO","PE130802","municipality",2019,0,0,73,0,0,1101,0,3,0,2,0,278,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2002,0,0,115,0,1,129,0,5,7,11,0,167,62,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2003,0,2,111,0,1,334,0,7,2,18,0,273,20,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2004,0,15,90,0,0,384,0,0,4,22,1,268,1,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2005,0,3,80,0,0,571,0,9,2,8,0,322,19,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2006,0,0,44,0,3,375,0,2,2,16,0,166,11,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2007,0,4,60,0,14,513,0,1,16,7,0,146,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2008,0,0,69,0,1,583,0,4,6,10,0,242,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2009,0,2,16,0,0,769,0,2,6,6,0,148,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2010,0,3,24,0,0,514,0,0,3,4,0,284,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2011,0,1,52,0,0,474,0,1,2,4,0,185,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2012,0,0,28,0,2,422,0,2,0,3,0,35,1,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2013,1,3,25,0,0,488,0,2,0,7,0,4,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2014,0,0,21,0,2,334,0,3,2,8,0,68,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2015,0,5,13,0,4,213,0,0,2,1,0,149,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2016,0,0,3,0,2,272,0,0,2,3,0,99,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2017,0,0,12,0,0,107,0,43,0,1,0,300,1,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2018,0,2,37,0,0,399,0,4,1,6,0,24,0,0,0
"Peru","LA LIBERTAD","CACHICADAN","PE131003","municipality",2019,0,0,138,0,1,469,0,7,0,6,0,226,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2002,0,0,96,0,2,336,0,0,1,18,0,216,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2003,0,8,134,0,1,562,0,0,0,7,0,272,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2004,0,1,150,0,0,498,0,0,0,13,0,228,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2005,0,0,171,0,2,653,0,0,0,4,0,590,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2006,0,0,117,0,2,635,0,0,0,4,0,521,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2007,0,1,191,0,0,1078,0,7,0,5,0,679,1,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2008,0,2,108,0,1,906,0,0,0,9,1,432,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2009,0,0,102,0,2,746,0,0,0,4,0,913,62,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2010,0,0,36,0,0,541,0,0,0,0,0,754,35,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2011,0,0,37,0,0,644,0,0,0,1,0,707,1,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2012,0,0,67,0,0,823,0,1,0,2,0,689,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2014,0,0,11,0,0,643,0,0,0,10,0,307,13,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2015,0,0,2,0,0,609,0,0,0,0,0,336,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2016,0,0,9,0,1,918,0,5,0,0,0,504,0,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2017,0,8,74,0,0,555,0,0,0,2,0,305,32,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2018,0,19,107,0,1,654,0,1,0,1,1,425,14,0,0
"Peru","LA LIBERTAD","CALAMARCA","PE130502","municipality",2019,0,3,71,0,0,623,0,8,1,0,0,524,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2000,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2001,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2002,0,0,138,0,0,357,0,4,9,16,0,162,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2003,0,2,147,0,1,343,0,5,24,22,0,245,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2004,0,2,155,0,2,584,0,2,2,20,0,200,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2005,0,4,266,0,0,769,0,2,3,14,0,389,2,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2006,0,3,148,0,0,685,0,2,3,30,0,396,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2007,0,8,284,0,2,641,0,0,28,17,0,570,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2008,0,2,269,0,2,915,0,3,20,25,0,283,1,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2009,0,0,214,0,0,1144,0,0,20,14,0,141,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2010,0,1,184,0,0,1000,0,5,7,18,0,381,7,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2011,0,0,215,0,0,1184,0,3,1,7,0,172,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2012,0,0,105,0,1,746,0,11,4,10,0,126,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2013,0,0,12,0,1,564,0,2,1,7,0,106,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2014,0,3,95,0,0,699,0,0,2,8,0,207,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2015,0,1,37,0,1,416,0,0,5,5,0,126,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2016,0,16,52,0,0,513,0,5,16,6,0,90,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2017,0,31,32,0,0,581,0,4,2,1,1,156,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2018,0,17,40,0,1,583,0,6,7,5,0,265,0,0,0
"Peru","LA LIBERTAD","CARABAMBA","PE130503","municipality",2019,0,2,34,0,0,787,0,5,11,14,0,129,0,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2002,0,0,779,0,0,1288,0,4,0,1,0,131,35,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2003,0,2,877,0,0,1378,0,17,0,2,0,106,66,0,2
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2004,0,0,482,0,0,1237,0,11,0,1,0,270,191,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2005,0,1,298,0,2,1533,0,15,0,4,0,345,123,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2006,1,5,269,0,0,1397,0,9,0,0,0,311,152,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2007,0,3,313,0,1,1195,0,0,0,6,0,308,135,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2008,0,1,210,0,0,1333,0,0,0,25,0,124,191,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2009,0,5,213,0,6,1677,0,1,0,3,0,198,185,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2010,0,6,198,0,5,1946,0,28,0,8,0,67,49,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2011,0,12,123,0,2,1560,0,9,0,0,0,40,11,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2012,1,6,132,0,3,1445,0,11,0,0,0,141,5,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2013,0,6,188,0,4,1785,0,3,0,2,0,324,60,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2014,0,1,92,0,0,1929,0,4,0,0,0,322,104,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2015,0,9,54,0,1,1685,0,8,0,0,0,507,41,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2016,0,10,82,0,1,1596,0,15,0,2,0,388,57,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2017,1,3,52,0,1,1551,0,35,0,2,0,242,25,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2018,0,1,81,0,1,1461,0,24,0,0,0,446,7,0,0
"Peru","LA LIBERTAD","CASA GRANDE","PE130208","municipality",2019,0,2,105,0,1,1995,0,3,0,0,0,488,30,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2000,0,0,0,0,0,0,0,0,12,0,0,0,0,12,16
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2001,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2002,0,25,614,0,4,1509,1,11,21,68,0,269,42,0,1
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2003,0,13,456,0,1,1354,1,17,28,56,0,403,33,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2004,0,4,349,0,3,1337,0,28,19,47,0,276,15,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2005,1,8,239,0,2,1415,0,21,9,42,1,199,34,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2006,0,9,77,0,3,910,0,4,13,34,0,267,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2007,0,8,210,0,0,900,0,5,68,26,0,377,1,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2008,0,5,153,0,1,1344,0,6,29,35,0,379,1,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2009,0,4,249,0,5,1429,3,1,12,39,0,603,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2010,0,1,292,0,0,1709,0,0,20,17,0,657,5,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2011,0,1,87,0,0,1411,0,3,9,17,0,500,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2012,0,0,42,0,5,1285,0,3,15,17,0,533,34,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2013,0,7,125,0,3,1703,0,4,21,38,1,553,25,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2014,0,14,76,0,4,1564,0,4,26,17,0,306,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2015,0,1,51,0,2,1608,0,4,22,19,0,415,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2016,0,0,19,0,0,1946,0,7,32,12,0,640,2,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2017,0,1,13,0,2,1447,0,5,23,24,0,556,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2018,1,22,133,0,3,1805,0,14,18,5,0,417,0,0,0
"Peru","LA LIBERTAD","CASCAS","PE131101","municipality",2019,0,18,253,0,7,2639,0,8,10,32,1,518,10,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2000,0,0,0,0,0,0,0,0,34,0,0,0,0,0,148
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2001,0,0,0,0,0,0,0,0,5,0,0,0,0,0,399
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2002,0,2,574,0,3,961,0,7,8,40,0,287,3,8,23
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2003,0,8,732,0,3,1148,0,0,12,39,0,580,20,0,3
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2004,0,4,721,0,1,942,0,8,3,29,0,296,2,0,1
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2005,0,4,572,0,1,980,0,3,7,17,0,174,15,1,23
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2006,0,2,436,0,0,835,0,23,3,9,0,141,134,0,4
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2007,0,3,361,0,1,1080,0,23,4,15,0,199,24,0,1
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2008,2,3,395,0,2,1049,1,12,7,11,0,256,102,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2009,0,36,499,0,1,1173,0,13,30,18,0,581,4,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2010,0,18,470,0,4,811,0,2,18,7,0,706,14,0,7
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2011,0,13,183,0,0,822,0,2,0,17,0,461,0,0,1
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2012,0,2,280,0,1,1139,0,5,2,16,0,657,4,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2013,0,1,314,0,1,1897,0,1,1,25,0,724,3,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2014,0,5,203,0,0,2173,0,6,4,2,0,636,2,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2015,0,5,157,0,3,2124,0,4,3,6,0,589,0,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2016,0,13,274,0,1,2511,0,29,29,7,0,394,1,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2017,0,22,246,0,4,2111,0,5,4,3,0,511,1,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2018,0,27,264,0,1,2040,0,21,0,16,0,432,4,0,0
"Peru","LA LIBERTAD","CHAO","PE131202","municipality",2019,0,12,313,0,0,2191,0,3,3,16,0,523,2,0,1
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2002,0,0,205,0,0,116,0,1,0,6,0,249,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2003,0,1,141,0,1,240,0,0,1,9,2,223,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2004,0,0,100,0,1,324,0,0,1,6,0,59,1,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2005,0,3,218,0,2,485,1,4,1,6,0,56,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2006,0,12,127,0,0,461,0,0,0,3,0,132,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2007,0,8,125,0,3,397,0,0,11,4,0,213,1,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2008,0,7,88,0,1,622,0,1,4,8,0,202,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2009,0,12,52,0,1,304,0,0,3,10,0,54,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2010,0,7,85,0,0,597,0,1,0,3,0,129,3,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2011,0,0,11,0,1,401,0,0,1,0,0,80,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2012,0,13,22,0,2,514,0,0,0,2,0,160,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2013,0,4,14,0,0,737,0,2,2,5,0,157,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2014,0,2,17,0,1,829,0,0,1,2,0,250,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2015,0,1,36,0,0,648,0,1,2,0,0,276,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2016,0,0,18,0,1,672,0,3,1,5,0,203,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2017,0,0,20,0,0,697,0,3,1,3,0,109,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2018,0,0,21,0,0,618,0,2,0,0,0,63,0,0,0
"Peru","LA LIBERTAD","CHARAT","PE130604","municipality",2019,0,1,0,0,2,831,0,1,1,2,0,81,11,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2002,2,282,701,0,3,1060,1,11,0,23,0,252,141,0,2
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2003,1,298,601,0,7,1500,0,51,0,25,0,303,77,0,2
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2004,0,218,475,0,13,976,1,24,0,16,0,126,109,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2005,0,175,453,0,5,991,0,11,0,23,0,192,52,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2006,0,142,275,0,3,1151,1,4,0,32,0,149,32,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2007,0,166,230,0,5,1050,0,31,0,15,0,100,26,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2008,0,144,382,0,8,955,0,23,0,22,0,341,108,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2009,3,104,445,0,3,1005,0,13,0,36,3,434,43,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2010,0,58,288,0,0,712,0,13,0,11,0,328,35,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2011,0,84,167,0,6,980,0,19,0,25,0,114,98,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2012,0,76,111,0,2,1214,0,23,0,9,0,51,66,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2013,0,52,76,0,0,1306,0,16,0,29,1,27,44,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2014,0,51,94,0,2,1123,0,24,0,23,0,39,17,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2015,0,70,111,0,18,922,0,16,0,8,1,76,11,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2016,0,35,68,0,3,1089,0,14,0,7,0,175,8,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2017,0,22,100,0,15,1286,0,9,0,5,0,150,11,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2018,0,64,271,0,20,1322,0,16,0,19,0,294,3,0,0
"Peru","LA LIBERTAD","CHEPEN","PE130401","municipality",2019,0,50,343,0,8,1017,0,36,0,6,0,95,3,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2002,0,5,649,0,1,992,0,19,0,36,1,463,66,0,1
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2003,0,0,592,0,1,1000,0,10,0,29,0,643,63,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2004,0,3,482,0,1,843,0,3,0,14,0,497,8,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2005,0,53,389,0,1,822,0,1,0,12,3,339,6,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2006,0,12,349,0,0,820,0,1,0,15,1,363,6,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2007,0,0,219,0,1,835,0,6,0,12,0,329,5,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2008,1,15,350,0,1,1257,0,14,0,11,0,356,8,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2009,1,8,296,0,2,1357,0,8,0,5,0,468,8,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2010,0,8,163,0,2,1006,0,23,0,3,0,347,27,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2011,2,10,146,0,3,847,0,12,0,3,0,239,25,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2012,0,5,137,0,3,723,0,15,0,3,0,184,17,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2013,1,2,172,0,5,680,0,11,0,4,0,204,4,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2014,0,1,85,0,0,972,0,13,0,6,0,288,6,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2015,0,1,64,0,1,1042,0,12,0,6,0,241,6,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2016,0,3,56,0,3,680,0,19,0,10,0,239,64,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2017,0,1,58,0,1,790,0,12,0,5,0,286,22,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2018,0,3,66,0,6,746,0,14,0,3,4,309,7,0,0
"Peru","LA LIBERTAD","CHICAMA","PE130202","municipality",2019,1,0,94,0,2,512,0,72,0,6,0,162,8,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2002,0,0,130,0,0,31,0,3,0,27,0,330,2,0,17
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2003,0,1,183,0,0,39,0,2,0,40,0,480,8,0,11
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2004,0,1,237,0,0,239,0,0,0,9,0,231,0,0,8
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2005,0,2,265,0,0,243,0,0,0,10,0,258,0,0,6
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2006,0,1,139,0,0,147,0,2,0,4,0,74,0,0,1
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2007,0,1,107,0,0,397,0,0,0,56,0,219,0,0,2
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2008,0,2,162,0,1,416,0,3,0,58,0,510,1,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2009,1,0,215,0,0,520,0,0,0,62,0,313,0,0,1
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2010,0,5,101,0,1,1113,0,5,0,15,0,235,0,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2011,0,38,115,0,2,972,0,4,0,9,1,455,0,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2012,0,9,65,0,0,1002,0,13,1,13,0,220,2,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2013,0,13,103,0,1,1127,0,27,0,17,0,288,91,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2014,0,4,86,0,0,1433,0,9,0,7,0,433,1,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2015,0,2,65,0,2,1474,0,6,0,8,0,649,0,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2016,0,42,102,0,0,1431,0,15,0,7,0,522,0,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2017,0,17,53,0,0,1932,0,10,0,1,0,378,0,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2018,0,8,87,0,0,2034,0,5,0,1,0,310,2,0,0
"Peru","LA LIBERTAD","CHILLIA","PE130803","municipality",2019,0,6,128,0,0,2035,0,1,0,4,0,473,1,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2002,0,0,356,0,0,1029,0,2,0,8,0,105,4,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2003,0,1,491,0,0,926,0,8,0,7,0,161,2,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2004,0,0,525,0,1,925,0,4,0,7,0,132,2,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2005,0,0,392,0,0,1009,0,7,0,1,0,159,7,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2006,0,0,412,0,0,1079,0,3,0,1,0,270,8,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2007,0,0,524,0,2,1148,0,3,0,2,0,256,15,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2008,0,0,437,0,2,967,1,8,0,1,0,293,14,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2009,0,0,259,0,0,945,0,2,0,1,0,115,11,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2010,0,0,50,0,2,750,0,2,0,1,0,189,6,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2011,1,0,52,0,0,663,0,4,0,1,0,126,2,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2012,0,1,24,0,1,225,0,22,0,0,0,144,4,0,0
"Peru","LA LIBERTAD","CHOCOPE","PE130203","municipality",2013,0,0,70,0,0,333,0,49,0,0,0,350,0,0,0
